Day,Month,Year,Sample_DOY,Plot,Heat_Treatment,Genus,Species,Miscellaneous,Subspecies,Other,Prev_names,Mass_g_per_m2,lbs_per_acre
6,6,2012,158,64,Control,Cyperus,NA,NA,NA,NA,NA,0.11,0.9601899999999999
13,8,2012,226,64,Control,Cyperus,NA,NA,NA,NA,NA,0.9,7.8561
6,6,2012,158,64,Control,Erigeron,canadensis,NA,NA,NA,NA,0.16,1.3966399999999999
6,6,2012,158,64,Control,Koeleria,cristata,NA,NA,NA,NA,4.78,41.72462
13,8,2012,226,64,Control,Koeleria,cristata,NA,NA,NA,NA,8.85,77.25164999999998
6,6,2012,158,64,Control,Lespedeza,capitata,NA,NA,NA,NA,7.51,65.55479
13,8,2012,226,64,Control,Lespedeza,capitata,NA,NA,NA,NA,8.5,74.19649999999999
6,6,2012,158,64,Control,Liatris,NA,NA,NA,NA,NA,6.44,56.21476
13,8,2012,226,64,Control,Liatris,NA,NA,NA,NA,NA,98,855.4419999999999
6,6,2012,158,64,Control,Lupinus,perennis,NA,NA,NA,NA,8.09,70.61761
13,8,2012,226,64,Control,Lupinus,perennis,NA,NA,NA,NA,2.83,24.703069999999997
6,6,2012,158,64,Control,,NA,Miscellaneous litter,NA,NA,NA,8.74,76.29146
13,8,2012,226,64,Control,,NA,Miscellaneous litter,NA,NA,NA,0.8,6.9832
6,6,2012,158,64,Control,Panicum,oligosanthes,NA,NA,NA,NA,0.02,0.17457999999999999
13,8,2012,226,64,Control,Panicum,oligosanthes,NA,NA,NA,NA,1.5,13.093499999999999
6,6,2012,158,64,Control,Panicum,virgatum,NA,NA,NA,NA,0.22,1.9203799999999998
13,8,2012,226,64,Control,Panicum,virgatum,NA,NA,NA,NA,1.98,17.28342
6,6,2012,158,64,Control,Petalostemum,candidum,NA,NA,NA,NA,1.69,14.752009999999999
13,8,2012,226,64,Control,Petalostemum,candidum,NA,NA,NA,NA,3.53,30.813369999999995
6,6,2012,158,64,Control,Petalostemum,purpureum,NA,NA,NA,NA,12.11,105.70818999999999
13,8,2012,226,64,Control,Petalostemum,purpureum,NA,NA,NA,NA,3.73,32.559169999999995
6,6,2012,158,64,Control,Poa,pratensis,NA,NA,NA,NA,0.14,1.22206
13,8,2012,226,64,Control,Poa,pratensis,NA,NA,NA,NA,0.048,0.418992
13,8,2012,226,64,Control,Polygonum,convolvulus,NA,NA,NA,NA,0.08,0.6983199999999999
6,6,2012,158,64,Control,Polygonum,tenue,NA,NA,NA,NA,0.03,0.26187
6,6,2012,158,64,Control,Schizachyrium,scoparium,NA,NA,NA,NA,1.78,15.537619999999999
13,8,2012,226,64,Control,Schizachyrium,scoparium,NA,NA,NA,NA,12.33,107.62857
6,6,2012,158,64,Control,Solidago,nemoralis,NA,NA,NA,NA,10.87,94.88422999999999
6,6,2012,158,64,Control,Solidago,rigida,NA,NA,NA,NA,0.48,4.18992
13,8,2012,226,64,Control,Solidago,rigida,NA,NA,NA,NA,41.2,359.6348
13,8,2012,226,64,Control,Sorghastrum,nutans,NA,NA,NA,NA,6.63,57.87326999999999
6,6,2012,158,64,Control,Sporobolus,cryptandrus,NA,NA,NA,NA,0.06,0.52374
13,8,2012,226,64,Control,Sporobolus,cryptandrus,NA,NA,NA,NA,1.1,9.6019
13,8,2012,226,64,High,Achillea,millefolium,NA,lanulosa,NA,NA,0.18,1.5712199999999998
6,6,2012,158,64,High,Agropyron,repens,NA,NA,NA,NA,0.07,0.61103
6,6,2012,158,64,High,Amorpha,canescens,NA,NA,NA,NA,7,61.102999999999994
6,6,2012,158,64,High,Andropogon,gerardi,NA,NA,NA,NA,4.77,41.63732999999999
13,8,2012,226,64,High,Andropogon,gerardi,NA,NA,NA,NA,95.5,833.6194999999999
6,6,2012,158,64,High,Bouteloua,curtipendula,NA,NA,NA,NA,4.38,38.233019999999996
13,8,2012,226,64,High,Bouteloua,curtipendula,NA,NA,NA,NA,8.95,78.12454999999999
6,6,2012,158,64,High,Bouteloua,gracilis,NA,NA,NA,NA,1.48,12.918919999999998
13,8,2012,226,64,High,Bouteloua,gracilis,NA,NA,NA,NA,7.48,65.29292
6,6,2012,158,64,High,Coreopsis,palmata,NA,NA,NA,NA,20.55,179.38094999999998
13,8,2012,226,64,High,Coreopsis,palmata,NA,NA,NA,NA,26.78,233.76262
6,6,2012,158,64,High,Cyperus,NA,NA,NA,NA,NA,0.04,0.34915999999999997
13,8,2012,226,64,High,Cyperus,NA,NA,NA,NA,NA,0.43,3.7534699999999996
6,6,2012,158,64,High,Lespedeza,capitata,NA,NA,NA,NA,5.83,50.890069999999994
13,8,2012,226,64,High,Lespedeza,capitata,NA,NA,NA,NA,36.8,321.2271999999999
6,6,2012,158,64,High,Liatris,NA,NA,NA,NA,NA,4.25,37.09824999999999
13,8,2012,226,64,High,Liatris,NA,NA,NA,NA,NA,3.3,28.805699999999995
6,6,2012,158,64,High,Lupinus,perennis,NA,NA,NA,NA,14.68,128.14172
13,8,2012,226,64,High,Lupinus,perennis,NA,NA,NA,NA,14.1,123.07889999999999
6,6,2012,158,64,High,,NA,Miscellaneous litter,NA,NA,NA,8.07,70.44303
6,6,2012,158,64,High,Monarda,fistulosa,NA,NA,NA,NA,5.72,49.92987999999999
13,8,2012,226,64,High,Monarda,fistulosa,NA,NA,NA,NA,4.23,36.92367
6,6,2012,158,64,High,Panicum,virgatum,NA,NA,NA,NA,2.37,20.68773
13,8,2012,226,64,High,Panicum,virgatum,NA,NA,NA,NA,3.05,26.623449999999995
6,6,2012,158,64,High,Petalostemum,candidum,NA,NA,NA,NA,1.43,12.482469999999998
13,8,2012,226,64,High,Petalostemum,candidum,NA,NA,NA,NA,8,69.832
6,6,2012,158,64,High,Petalostemum,purpureum,NA,NA,NA,NA,7.25,63.28524999999999
13,8,2012,226,64,High,Petalostemum,purpureum,NA,NA,NA,NA,34.15,298.09534999999994
6,6,2012,158,64,High,Poa,pratensis,NA,NA,NA,NA,10.22,89.21038
13,8,2012,226,64,High,Poa,pratensis,NA,NA,NA,NA,31.68,276.53472
6,6,2012,158,64,High,Schizachyrium,scoparium,NA,NA,NA,NA,8.83,77.07706999999999
13,8,2012,226,64,High,Schizachyrium,scoparium,NA,NA,NA,NA,56.93,496.94196999999997
6,6,2012,158,64,High,Solidago,nemoralis,NA,NA,NA,NA,0.73,6.37217
6,6,2012,158,64,High,Solidago,rigida,NA,NA,NA,NA,16.88,147.34551999999996
13,8,2012,226,64,High,Solidago,rigida,NA,NA,NA,NA,7.9,68.95909999999999
6,6,2012,158,64,High,Sorghastrum,nutans,NA,NA,NA,NA,5.05,44.08145
13,8,2012,226,64,High,Sorghastrum,nutans,NA,NA,NA,NA,18.8,164.1052
6,6,2012,158,64,High,Sporobolus,cryptandrus,NA,NA,NA,NA,0.47,4.1026299999999996
6,6,2012,158,64,High,Taraxicum,officinalis,NA,NA,NA,NA,0.01,0.08728999999999999
6,6,2012,158,64,Low,Achillea,millefolium,NA,lanulosa,NA,NA,0.27,2.35683
13,8,2012,226,64,Low,Achillea,millefolium,NA,lanulosa,NA,NA,3.4,29.678599999999996
6,6,2012,158,64,Low,Amorpha,canescens,NA,NA,NA,NA,3.28,28.631119999999996
6,6,2012,158,64,Low,Andropogon,gerardi,NA,NA,NA,NA,7.77,67.82432999999999
13,8,2012,226,64,Low,Andropogon,gerardi,NA,NA,NA,NA,20.08,175.27831999999998
6,6,2012,158,64,Low,Bouteloua,curtipendula,NA,NA,NA,NA,7.08,61.80132
13,8,2012,226,64,Low,Bouteloua,curtipendula,NA,NA,NA,NA,0.95,8.292549999999999
13,8,2012,226,64,Low,Bouteloua,gracilis,NA,NA,NA,NA,23.48,204.95692
6,6,2012,158,64,Low,Coreopsis,palmata,NA,NA,NA,NA,20.47,178.68262999999996
6,6,2012,158,64,Low,Cyperus,NA,NA,NA,NA,NA,0.02,0.17457999999999999
13,8,2012,226,64,Low,Cyperus,NA,NA,NA,NA,NA,0.15,1.3093499999999998
6,6,2012,158,64,Low,Koeleria,cristata,NA,NA,NA,NA,2.08,18.156319999999997
13,8,2012,226,64,Low,Koeleria,cristata,NA,NA,NA,NA,27.15,236.99234999999996
6,6,2012,158,64,Low,Lespedeza,capitata,NA,NA,NA,NA,6.73,58.74617
13,8,2012,226,64,Low,Lespedeza,capitata,NA,NA,NA,NA,5.9,51.5011
6,6,2012,158,64,Low,Liatris,NA,NA,NA,NA,NA,9.05,78.99745
13,8,2012,226,64,Low,Liatris,NA,NA,NA,NA,NA,0.3,2.6186999999999996
6,6,2012,158,64,Low,Lupinus,perennis,NA,NA,NA,NA,6.08,53.07232
13,8,2012,226,64,Low,Lupinus,perennis,NA,NA,NA,NA,4.4,38.4076
6,6,2012,158,64,Low,,NA,Miscellaneous litter,NA,NA,NA,7.65,66.77685
13,8,2012,226,64,Low,,NA,Miscellaneous litter,NA,NA,NA,1.55,13.52995
13,8,2012,226,64,Low,Panicum,oligosanthes,NA,NA,NA,NA,0.058,0.506282
6,6,2012,158,64,Low,Petalostemum,candidum,NA,NA,NA,NA,3.83,33.432069999999996
13,8,2012,226,64,Low,Petalostemum,candidum,NA,NA,NA,NA,5.85,51.06464999999999
6,6,2012,158,64,Low,Petalostemum,purpureum,NA,NA,NA,NA,38.88,339.38352
13,8,2012,226,64,Low,Petalostemum,purpureum,NA,NA,NA,NA,91.4,797.8306
6,6,2012,158,64,Low,Petalostemum,villosum,NA,NA,NA,NA,0.33,2.88057
6,6,2012,158,64,Low,Poa,pratensis,NA,NA,NA,NA,6.62,57.785979999999995
13,8,2012,226,64,Low,Poa,pratensis,NA,NA,NA,NA,16.15,140.97334999999998
6,6,2012,158,64,Low,Quercus,macrocarpa,NA,NA,NA,NA,4.25,37.09824999999999
6,6,2012,158,64,Low,Schizachyrium,scoparium,NA,NA,NA,NA,9.98,87.11542
13,8,2012,226,64,Low,Schizachyrium,scoparium,NA,NA,NA,NA,22.1,192.9109
6,6,2012,158,64,Low,Solidago,nemoralis,NA,NA,NA,NA,0.28,2.44412
13,8,2012,226,64,Low,Solidago,nemoralis,NA,NA,NA,NA,1.9,16.585099999999997
6,6,2012,158,64,Low,Sorghastrum,nutans,NA,NA,NA,NA,0.65,5.67385
13,8,2012,226,64,Low,Sorghastrum,nutans,NA,NA,NA,NA,7.03,61.364869999999996
13,8,2012,226,64,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,0.6,5.237399999999999
4,6,2012,156,69,Control,Achillea,millefolium,NA,lanulosa,NA,NA,2.23,19.46567
13,8,2012,226,69,Control,Achillea,millefolium,NA,lanulosa,NA,NA,9.18,80.13221999999999
4,6,2012,156,69,Control,Aristida,basiramea,NA,NA,NA,NA,0.27,2.35683
13,8,2012,226,69,Control,Aristida,basiramea,NA,NA,NA,NA,0.55,4.80095
4,6,2012,156,69,Control,Berteroa,incana,NA,NA,NA,NA,0.03,0.26187
13,8,2012,226,69,Control,Berteroa,incana,NA,NA,NA,NA,0.028,0.244412
4,6,2012,156,69,Control,Bouteloua,gracilis,NA,NA,NA,NA,0.02,0.17457999999999999
4,6,2012,156,69,Control,Cyperus,NA,NA,NA,NA,NA,0.28,2.44412
13,8,2012,226,69,Control,Cyperus,NA,NA,NA,NA,NA,1.08,9.42732
13,8,2012,226,69,Control,Digitaria,NA,NA,NA,NA,NA,0.1,0.8729
13,8,2012,226,69,Control,Lespedeza,capitata,NA,NA,NA,NA,0.98,8.554419999999999
4,6,2012,156,69,Control,Lupinus,perennis,NA,NA,NA,NA,0.55,4.80095
4,6,2012,156,69,Control,,NA,Miscellaneous litter,NA,NA,NA,0.2,1.7458
13,8,2012,226,69,Control,,NA,Miscellaneous litter,NA,NA,NA,0.18,1.5712199999999998
13,8,2012,226,69,Control,Mollugo,verticillata,NA,NA,NA,NA,0.13,1.1347699999999998
4,6,2012,156,69,Control,Physalis,virginiana,NA,NA,NA,NA,0.05,0.43645
4,6,2012,156,69,Control,Sporobolus,cryptandrus,NA,NA,NA,NA,0.02,0.17457999999999999
4,6,2012,156,69,Control,Taraxicum,officinalis,NA,NA,NA,NA,0.27,2.35683
13,8,2012,226,69,Control,Taraxicum,officinalis,NA,NA,NA,NA,0.08,0.6983199999999999
4,6,2012,156,69,Control,Trifolium,repens,NA,NA,NA,NA,0.05,0.43645
13,8,2012,226,69,Control,Trifolium,repens,NA,NA,NA,NA,0.15,1.3093499999999998
4,6,2012,156,69,High,Achillea,millefolium,NA,lanulosa,NA,NA,2.07,18.069029999999998
13,8,2012,226,69,High,Achillea,millefolium,NA,lanulosa,NA,NA,6.53,57.00037
4,6,2012,156,69,High,Aristida,basiramea,NA,NA,NA,NA,0.65,5.67385
13,8,2012,226,69,High,Aristida,basiramea,NA,NA,NA,NA,0.35,3.0551499999999994
4,6,2012,156,69,High,Asclepias,tuberosa,NA,NA,NA,NA,0.15,1.3093499999999998
4,6,2012,156,69,High,Cyperus,NA,NA,NA,NA,NA,0.28,2.44412
13,8,2012,226,69,High,Cyperus,NA,NA,NA,NA,NA,2.2,19.2038
4,6,2012,156,69,High,Digitaria,NA,NA,NA,NA,NA,0.23,2.00767
13,8,2012,226,69,High,Digitaria,NA,NA,NA,NA,NA,0.08,0.6983199999999999
13,8,2012,226,69,High,,NA,Fungi,NA,NA,NA,0.1,0.8729
4,6,2012,156,69,High,,NA,Miscellaneous litter,NA,NA,NA,1.13,9.863769999999999
13,8,2012,226,69,High,Mollugo,verticillata,NA,NA,NA,NA,0.01,0.08728999999999999
13,8,2012,226,69,High,Physalis,virginiana,NA,NA,NA,NA,0.48,4.18992
4,6,2012,156,69,High,Rumex,acetosella,NA,NA,NA,NA,0.43,3.7534699999999996
13,8,2012,226,69,High,Rumex,acetosella,NA,NA,NA,NA,0.18,1.5712199999999998
4,6,2012,156,69,High,Taraxicum,officinalis,NA,NA,NA,NA,0.08,0.6983199999999999
13,8,2012,226,69,High,Taraxicum,officinalis,NA,NA,NA,NA,0.08,0.6983199999999999
4,6,2012,156,69,Low,Achillea,millefolium,NA,lanulosa,NA,NA,6.47,56.47662999999999
13,8,2012,226,69,Low,Achillea,millefolium,NA,lanulosa,NA,NA,16.68,145.59972
4,6,2012,156,69,Low,Aristida,basiramea,NA,NA,NA,NA,0.48,4.18992
13,8,2012,226,69,Low,Aristida,basiramea,NA,NA,NA,NA,0.13,1.1347699999999998
4,6,2012,156,69,Low,Berteroa,incana,NA,NA,NA,NA,0.05,0.43645
4,6,2012,156,69,Low,Cyperus,NA,NA,NA,NA,NA,0.28,2.44412
13,8,2012,226,69,Low,Cyperus,NA,NA,NA,NA,NA,3.35,29.24215
13,8,2012,226,69,Low,Digitaria,NA,NA,NA,NA,NA,0.07,0.61103
13,8,2012,226,69,Low,Euphorbia,NA,NA,NA,NA,NA,0.015,0.130935
4,6,2012,156,69,Low,Festuca,ovina,NA,NA,NA,NA,0.01,0.08728999999999999
4,6,2012,156,69,Low,Lespedeza,capitata,NA,NA,NA,NA,0.01,0.08728999999999999
13,8,2012,226,69,Low,Lespedeza,capitata,NA,NA,NA,NA,0.68,5.93572
4,6,2012,156,69,Low,,NA,Miscellaneous litter,NA,NA,NA,2.42,21.12418
13,8,2012,226,69,Low,,NA,Miscellaneous litter,NA,NA,NA,0.038,0.33170199999999994
4,6,2012,156,69,Low,Rumex,acetosella,NA,NA,NA,NA,0.06,0.52374
13,8,2012,226,69,Low,Rumex,acetosella,NA,NA,NA,NA,0.013,0.11347699999999998
13,8,2012,226,69,Low,Schizachyrium,scoparium,NA,NA,NA,NA,0.35,3.0551499999999994
13,8,2012,226,69,Low,Sporobolus,cryptandrus,NA,NA,NA,NA,0.1,0.8729
4,6,2012,156,69,Low,Taraxicum,officinalis,NA,NA,NA,NA,0.43,3.7534699999999996
13,8,2012,226,69,Low,Taraxicum,officinalis,NA,NA,NA,NA,0.6,5.237399999999999
4,6,2012,156,69,Low,Trifolium,repens,NA,NA,NA,NA,0.06,0.52374
13,8,2012,226,69,Low,Trifolium,repens,NA,NA,NA,NA,0.83,7.245069999999999
6,6,2012,158,78,Control,Achillea,millefolium,NA,lanulosa,NA,NA,1.11,9.68919
13,8,2012,226,78,Control,Achillea,millefolium,NA,lanulosa,NA,NA,0.38,3.31702
6,6,2012,158,78,Control,Amorpha,canescens,NA,NA,NA,NA,2.04,17.80716
6,6,2012,158,78,Control,Andropogon,gerardi,NA,NA,NA,NA,17.92,156.42368
13,8,2012,226,78,Control,Andropogon,gerardi,NA,NA,NA,NA,85.43,745.71847
6,6,2012,158,78,Control,Bouteloua,curtipendula,NA,NA,NA,NA,2.17,18.94193
13,8,2012,226,78,Control,Bouteloua,curtipendula,NA,NA,NA,NA,2.8,24.441199999999995
6,6,2012,158,78,Control,Bouteloua,gracilis,NA,NA,NA,NA,1.66,14.490139999999998
13,8,2012,226,78,Control,Bouteloua,gracilis,NA,NA,NA,NA,5.38,46.962019999999995
6,6,2012,158,78,Control,Carex,NA,NA,NA,NA,NA,0.01,0.08728999999999999
6,6,2012,158,78,Control,Cyperus,NA,NA,NA,NA,NA,0.09,0.7856099999999999
13,8,2012,226,78,Control,Cyperus,NA,NA,NA,NA,NA,1.35,11.78415
6,6,2012,158,78,Control,Lespedeza,capitata,NA,NA,NA,NA,7.42,64.76917999999999
13,8,2012,226,78,Control,Lespedeza,capitata,NA,NA,NA,NA,38.4,335.19359999999995
6,6,2012,158,78,Control,Liatris,NA,NA,NA,NA,NA,0.15,1.3093499999999998
13,8,2012,226,78,Control,Liatris,NA,NA,NA,NA,NA,3.83,33.432069999999996
6,6,2012,158,78,Control,Lupinus,perennis,NA,NA,NA,NA,46.7,407.6443
13,8,2012,226,78,Control,Lupinus,perennis,NA,NA,NA,NA,11.83,103.26406999999999
6,6,2012,158,78,Control,,NA,Miscellaneous litter,NA,NA,NA,4.15,36.22535
13,8,2012,226,78,Control,,NA,Miscellaneous litter,NA,NA,NA,1.3,11.3477
6,6,2012,158,78,Control,Panicum,virgatum,NA,NA,NA,NA,0.57,4.975529999999999
13,8,2012,226,78,Control,Panicum,virgatum,NA,NA,NA,NA,0.23,2.00767
6,6,2012,158,78,Control,Petalostemum,candidum,NA,NA,NA,NA,4.16,36.312639999999995
13,8,2012,226,78,Control,Petalostemum,candidum,NA,NA,NA,NA,9.7,84.67129999999999
6,6,2012,158,78,Control,Petalostemum,purpureum,NA,NA,NA,NA,0,0
6,6,2012,158,78,Control,Petalostemum,villosum,NA,NA,NA,NA,3.47,30.28963
6,6,2012,158,78,Control,Poa,pratensis,NA,NA,NA,NA,19.35,168.90615
13,8,2012,226,78,Control,Poa,pratensis,NA,NA,NA,NA,25.5,222.5895
6,6,2012,158,78,Control,Schizachyrium,scoparium,NA,NA,NA,NA,1.35,11.78415
13,8,2012,226,78,Control,Schizachyrium,scoparium,NA,NA,NA,NA,12.08,105.44631999999999
6,6,2012,158,78,Control,Solidago,nemoralis,NA,NA,NA,NA,7.62,66.51498
13,8,2012,226,78,Control,Solidago,nemoralis,NA,NA,NA,NA,19.43,169.60447
13,8,2012,226,78,Control,Solidago,rigida,NA,NA,NA,NA,268.3,2341.9907
6,6,2012,158,78,Control,Sorghastrum,nutans,NA,NA,NA,NA,0.46,4.01534
13,8,2012,226,78,Control,Sorghastrum,nutans,NA,NA,NA,NA,5.05,44.08145
6,6,2012,158,78,Control,Sporobolus,cryptandrus,NA,NA,NA,NA,0.2,1.7458
13,8,2012,226,78,Control,Sporobolus,cryptandrus,NA,NA,NA,NA,1.08,9.42732
13,8,2012,226,78,Control,Stipa,NA,NA,NA,NA,NA,3,26.186999999999998
6,6,2012,158,78,Control,Taraxicum,officinalis,NA,NA,NA,NA,0.06,0.52374
6,6,2012,158,78,High,Achillea,millefolium,NA,lanulosa,NA,NA,0.01,0.08728999999999999
6,6,2012,158,78,High,Amorpha,canescens,NA,NA,NA,NA,1.42,12.395179999999998
13,8,2012,226,78,High,Amorpha,canescens,NA,NA,NA,NA,5.5,48.009499999999996
6,6,2012,158,78,High,Andropogon,gerardi,NA,NA,NA,NA,13.2,115.22279999999998
13,8,2012,226,78,High,Andropogon,gerardi,NA,NA,NA,NA,147.98,1291.7174199999997
13,8,2012,226,78,High,Aristida,basiramea,NA,NA,NA,NA,0.18,1.5712199999999998
13,8,2012,226,78,High,Asclepias,tuberosa,NA,NA,NA,NA,9.95,86.85354999999998
6,6,2012,158,78,High,Bouteloua,curtipendula,NA,NA,NA,NA,0.1,0.8729
13,8,2012,226,78,High,Bouteloua,curtipendula,NA,NA,NA,NA,2,17.458
6,6,2012,158,78,High,Bouteloua,gracilis,NA,NA,NA,NA,2.38,20.775019999999998
13,8,2012,226,78,High,Bouteloua,gracilis,NA,NA,NA,NA,4.38,38.233019999999996
13,8,2012,226,78,High,Carex,NA,NA,NA,NA,NA,0.8,6.9832
6,6,2012,158,78,High,Cyperus,NA,NA,NA,NA,NA,0.01,0.08728999999999999
13,8,2012,226,78,High,Cyperus,NA,NA,NA,NA,NA,0.3,2.6186999999999996
6,6,2012,158,78,High,Lespedeza,capitata,NA,NA,NA,NA,8.08,70.53031999999999
13,8,2012,226,78,High,Lespedeza,capitata,NA,NA,NA,NA,18.78,163.93062
6,6,2012,158,78,High,Liatris,NA,NA,NA,NA,NA,7.2,62.8488
13,8,2012,226,78,High,Liatris,NA,NA,NA,NA,NA,19.83,173.09606999999997
6,6,2012,158,78,High,Lupinus,perennis,NA,NA,NA,NA,36.43,317.99746999999996
13,8,2012,226,78,High,Lupinus,perennis,NA,NA,NA,NA,38.18,333.27322
6,6,2012,158,78,High,,NA,Miscellaneous litter,NA,NA,NA,3.82,33.34477999999999
13,8,2012,226,78,High,,NA,Miscellaneous litter,NA,NA,NA,0.83,7.245069999999999
6,6,2012,158,78,High,Panicum,virgatum,NA,NA,NA,NA,1.28,11.173119999999999
13,8,2012,226,78,High,Panicum,virgatum,NA,NA,NA,NA,0.65,5.67385
6,6,2012,158,78,High,Petalostemum,candidum,NA,NA,NA,NA,9.12,79.60847999999999
13,8,2012,226,78,High,Petalostemum,candidum,NA,NA,NA,NA,11.28,98.46311999999999
6,6,2012,158,78,High,Petalostemum,purpureum,NA,NA,NA,NA,36.52,318.78308
13,8,2012,226,78,High,Petalostemum,purpureum,NA,NA,NA,NA,56.55,493.62494999999996
6,6,2012,158,78,High,Petalostemum,villosum,NA,NA,NA,NA,10.67,93.13842999999999
13,8,2012,226,78,High,Petalostemum,villosum,NA,NA,NA,NA,38.5,336.06649999999996
6,6,2012,158,78,High,Poa,pratensis,NA,NA,NA,NA,7.5,65.4675
13,8,2012,226,78,High,Poa,pratensis,NA,NA,NA,NA,14.7,128.31629999999998
6,6,2012,158,78,High,Rumex,acetosella,NA,NA,NA,NA,0.02,0.17457999999999999
6,6,2012,158,78,High,Schizachyrium,scoparium,NA,NA,NA,NA,10.02,87.46457999999998
13,8,2012,226,78,High,Schizachyrium,scoparium,NA,NA,NA,NA,33,288.05699999999996
6,6,2012,158,78,High,Solidago,nemoralis,NA,NA,NA,NA,2.05,17.894449999999996
6,6,2012,158,78,High,Solidago,rigida,NA,NA,NA,NA,4.37,38.14573
13,8,2012,226,78,High,Solidago,rigida,NA,NA,NA,NA,121.3,1058.8276999999998
6,6,2012,158,78,High,Sorghastrum,nutans,NA,NA,NA,NA,1.88,16.410519999999998
13,8,2012,226,78,High,Sorghastrum,nutans,NA,NA,NA,NA,3.3,28.805699999999995
6,6,2012,158,78,High,Sporobolus,cryptandrus,NA,NA,NA,NA,0.3,2.6186999999999996
6,6,2012,158,78,High,Stipa,NA,NA,NA,NA,NA,1.98,17.28342
6,6,2012,158,78,Low,Achillea,millefolium,NA,lanulosa,NA,NA,0.36,3.1424399999999997
13,8,2012,226,78,Low,Achillea,millefolium,NA,lanulosa,NA,NA,0.3,2.6186999999999996
6,6,2012,158,78,Low,Agropyron,repens,NA,NA,NA,NA,0.7,6.110299999999999
6,6,2012,158,78,Low,Andropogon,gerardi,NA,NA,NA,NA,24.08,210.19431999999998
13,8,2012,226,78,Low,Andropogon,gerardi,NA,NA,NA,NA,107.55,938.8039499999999
13,8,2012,226,78,Low,Aristida,basiramea,NA,NA,NA,NA,0.7,6.110299999999999
6,6,2012,158,78,Low,Bouteloua,gracilis,NA,NA,NA,NA,2.13,18.592769999999998
13,8,2012,226,78,Low,Bouteloua,gracilis,NA,NA,NA,NA,7.15,62.412349999999996
6,6,2012,158,78,Low,Coreopsis,palmata,NA,NA,NA,NA,15.38,134.25202
13,8,2012,226,78,Low,Coreopsis,palmata,NA,NA,NA,NA,60.28,526.18412
13,8,2012,226,78,Low,Cyperus,NA,NA,NA,NA,NA,2.3,20.076699999999995
6,6,2012,158,78,Low,Koeleria,cristata,NA,NA,NA,NA,1.02,8.90358
13,8,2012,226,78,Low,Koeleria,cristata,NA,NA,NA,NA,4.45,38.844049999999996
6,6,2012,158,78,Low,Lespedeza,capitata,NA,NA,NA,NA,6.54,57.08765999999999
13,8,2012,226,78,Low,Lespedeza,capitata,NA,NA,NA,NA,36.35,317.29915
6,6,2012,158,78,Low,Liatris,NA,NA,NA,NA,NA,5.21,45.478089999999995
13,8,2012,226,78,Low,Liatris,NA,NA,NA,NA,NA,0.35,3.0551499999999994
6,6,2012,158,78,Low,Lupinus,perennis,NA,NA,NA,NA,42.3,369.2366999999999
13,8,2012,226,78,Low,Lupinus,perennis,NA,NA,NA,NA,24.38,212.81301999999997
6,6,2012,158,78,Low,,NA,Miscellaneous litter,NA,NA,NA,5.04,43.994159999999994
13,8,2012,226,78,Low,,NA,Miscellaneous litter,NA,NA,NA,0.35,3.0551499999999994
6,6,2012,158,78,Low,Panicum,virgatum,NA,NA,NA,NA,3.81,33.25749
13,8,2012,226,78,Low,Panicum,virgatum,NA,NA,NA,NA,0.68,5.93572
6,6,2012,158,78,Low,Petalostemum,candidum,NA,NA,NA,NA,3.64,31.77356
13,8,2012,226,78,Low,Petalostemum,candidum,NA,NA,NA,NA,2.13,18.592769999999998
6,6,2012,158,78,Low,Petalostemum,purpureum,NA,NA,NA,NA,15.97,139.40213
13,8,2012,226,78,Low,Petalostemum,purpureum,NA,NA,NA,NA,1.73,15.101169999999998
6,6,2012,158,78,Low,Petalostemum,villosum,NA,NA,NA,NA,1.09,9.51461
13,8,2012,226,78,Low,Petalostemum,villosum,NA,NA,NA,NA,10.65,92.96385
6,6,2012,158,78,Low,Poa,pratensis,NA,NA,NA,NA,15.13,132.06977
13,8,2012,226,78,Low,Poa,pratensis,NA,NA,NA,NA,28.53,249.03837
6,6,2012,158,78,Low,Schizachyrium,scoparium,NA,NA,NA,NA,4.66,40.677139999999994
13,8,2012,226,78,Low,Schizachyrium,scoparium,NA,NA,NA,NA,2.85,24.87765
5,6,2012,157,78,Low,Solidago,nemoralis,NA,NA,NA,NA,2.51,21.909789999999997
13,8,2012,226,78,Low,Solidago,rigida,NA,NA,NA,NA,4.13,36.05076999999999
6,6,2012,158,78,Low,Sorghastrum,nutans,NA,NA,NA,NA,2.75,24.004749999999998
13,8,2012,226,78,Low,Sorghastrum,nutans,NA,NA,NA,NA,27.68,241.61871999999997
6,6,2012,158,78,Low,Taraxicum,officinalis,NA,NA,NA,NA,0.07,0.61103
4,6,2012,156,82,Control,Achillea,millefolium,NA,lanulosa,NA,NA,2.85,24.87765
13,8,2012,226,82,Control,Achillea,millefolium,NA,lanulosa,NA,NA,6.45,56.302049999999994
4,6,2012,156,82,Control,Andropogon,gerardi,NA,NA,NA,NA,17.02,148.56758
13,8,2012,226,82,Control,Andropogon,gerardi,NA,NA,NA,NA,67.3,587.4617
4,6,2012,156,82,Control,Bouteloua,gracilis,NA,NA,NA,NA,0.25,2.18225
13,8,2012,226,82,Control,Bouteloua,gracilis,NA,NA,NA,NA,0.6,5.237399999999999
